rank,rankdifference,title,year,url,checkedcount,favouritecount,dislikedcount,officialtoplistcount,usertoplistcount,akatitle,imdburl,checked,favorite,disliked,watchlist,owned
194,0,"Ladri di biciclette",1948,http://www.icheckmovies.com/movies/ladri+di+biciclette/,21527,2520,124,38,1336,"Bicycle Thieves",http://www.imdb.com/title/tt0040522/,"2012-03-14 22:10:27",no,no,no,no
195,0,"It's a Wonderful Life",1946,http://www.icheckmovies.com/movies/its+a+wonderful+life/,50507,4770,295,33,1450,,http://www.imdb.com/title/tt0038650/,"2012-03-14 22:10:27",yes,no,no,no
196,0,"Le fabuleux destin d'Amélie Poulain",2001,http://www.icheckmovies.com/movies/le+fabuleux+destin+damelie+poulain/,79229,10948,670,27,1346,Amélie,http://www.imdb.com/title/tt0211915/,"2012-03-14 22:10:27",yes,no,no,no
197,0,"Point Break",1991,http://www.icheckmovies.com/movies/point+break/,14807,691,113,9,402,,http://www.imdb.com/title/tt0102685/,no,no,no,no,no
198,0,Fargo,1996,http://www.icheckmovies.com/movies/fargo/,67786,7000,370,27,1509,,http://www.imdb.com/title/tt0116282/,"2012-03-14 22:10:27",yes,no,no,no
199,0,"The Texas Chain Saw Massacre",1974,http://www.icheckmovies.com/movies/the+texas+chain+saw+massacre/,26359,1402,206,16,917,,http://www.imdb.com/title/tt0072271/,"2012-07-03 05:18:54",no,no,no,no
200,0,"Before Sunrise",1995,http://www.icheckmovies.com/movies/before+sunrise/,26637,3492,176,18,833,,http://www.imdb.com/title/tt0112471/,"2012-03-14 22:10:11",no,no,no,no
201,0,JFK,1991,http://www.icheckmovies.com/movies/jfk/,20438,1020,118,14,667,,http://www.imdb.com/title/tt0102138/,"2015-12-27 19:29:40",no,no,no,no
202,0,"Dip huet seung hung",1989,http://www.icheckmovies.com/movies/dip+huet+seung+hung/,5702,482,61,16,572,"The Killer",http://www.imdb.com/title/tt0097202/,"2012-03-14 22:10:18",yes,no,no,no
203,0,"Life of Brian",1979,http://www.icheckmovies.com/movies/life+of+brian/,59756,4545,252,19,932,,http://www.imdb.com/title/tt0079470/,"2012-03-14 22:10:27",no,no,no,no
204,0,"The Bride of Frankenstein",1935,http://www.icheckmovies.com/movies/the+bride+of+frankenstein-1935/,12668,779,63,19,939,"Bride of Frankenstein",http://www.imdb.com/title/tt0026138/,"2012-03-14 22:10:04",no,no,no,no
205,0,"The Addiction",1995,http://www.icheckmovies.com/movies/the+addiction/,1731,91,54,5,247,,http://www.imdb.com/title/tt0112288/,no,no,no,no,no
206,0,"The Exorcist",1973,http://www.icheckmovies.com/movies/the+exorcist/,69646,3400,489,28,1329,,http://www.imdb.com/title/tt0070047/,"2012-03-14 22:10:27",no,no,no,no
207,0,"The Misfits",1961,http://www.icheckmovies.com/movies/the+misfits/,3061,179,29,5,354,,http://www.imdb.com/title/tt0055184/,no,no,no,no,no
208,0,"The Departed",2006,http://www.icheckmovies.com/movies/the+departed/,91624,8491,449,20,1187,,http://www.imdb.com/title/tt0407887/,"2012-03-14 22:10:26",no,yes,no,no
209,0,"Local Hero",1983,http://www.icheckmovies.com/movies/local+hero/,3712,259,33,11,390,,http://www.imdb.com/title/tt0085859/,"2017-11-07 06:05:34",no,no,no,no
210,0,Platoon,1986,http://www.icheckmovies.com/movies/platoon/,44430,2333,171,21,914,,http://www.imdb.com/title/tt0091763/,"2012-03-14 22:10:27",yes,no,no,no
211,0,"Moulin Rouge!",2001,http://www.icheckmovies.com/movies/moulin+rougeexclamation/,51280,3791,890,16,787,,http://www.imdb.com/title/tt0203009/,"2012-03-14 22:10:24",no,no,no,no
212,0,"M - Eine Stadt sucht einen Mörder",1931,http://www.icheckmovies.com/movies/m+-+eine+stadt+sucht+einen+morder/,20955,2847,87,36,1423,M,http://www.imdb.com/title/tt0022100/,"2012-03-14 22:10:27",yes,no,no,no
